C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_30_033.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_30_033.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_30_033.jpg, 0, 0.3402543, 0, 0.4529625
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_30_125.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_30_125.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_30_125.jpg, 0, 0.6690501, 0, 1.174979
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_30_258.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_30_258.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_30_258.jpg, 0, 1, 0, 2.799106
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_30_364.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_30_364.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_30_364.jpg, 0, 1, 0, 3.973295
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_30_496.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_30_496.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_30_496.jpg, -0.3934227, 1, 0, 5.553003
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_30_600.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_30_600.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_30_600.jpg, -0.6745482, 0.7188745, 0, 6.36604
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_30_723.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_30_723.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_30_723.jpg, -0.3445929, 0.3183688, 0, 6.784411
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_30_829.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_30_829.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_30_829.jpg, -0.02545653, 0, 0, 6.856515
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_30_929.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_30_929.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_30_929.jpg, 0, 0, 0, 6.785473
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_31_040.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_31_040.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_31_040.jpg, 0, 0, 0, 6.717312
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_31_155.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_31_155.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_31_155.jpg, 0, 0.3428961, 0, 7.010621
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_31_263.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_31_263.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_31_263.jpg, 0, 0.6656694, 0, 7.726576
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_31_373.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_31_373.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_31_373.jpg, 0, 0.9994824, 0, 8.908146
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_31_497.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_31_497.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_31_497.jpg, 0, 1, 0, 10.2485
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_31_624.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_31_624.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_31_624.jpg, 0, 1, 0, 11.67162
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_31_737.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_31_737.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_31_737.jpg, -0.05065291, 1, 0, 12.84732
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_31_842.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_31_842.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_31_842.jpg, -0.3626844, 0.6879685, 0, 13.45285
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_31_955.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_31_955.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_31_955.jpg, -0.5841426, 0.3543439, 0, 13.69859
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_32_094.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_32_094.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_32_094.jpg, -0.1838799, 0.7546066, 0, 14.79318
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_32_197.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_32_197.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_32_197.jpg, 0, 1, 0, 16.01569
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_32_330.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_32_330.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_32_330.jpg, 0, 1, 0, 17.3503
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_32_438.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_32_438.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_32_438.jpg, 0, 0.672841, 0, 18.3357
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_32_574.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_32_574.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_32_574.jpg, 0, 1, 0, 19.55948
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_32_679.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_32_679.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_32_679.jpg, 0, 1, 0, 20.67714
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_32_811.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_32_811.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_32_811.jpg, 0, 1, 0, 22.00734
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_32_920.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_32_920.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_32_920.jpg, -0.3322065, 1, 0, 22.96939
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_33_053.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_33_053.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_33_053.jpg, 0, 1, 0, 24.30702
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_33_165.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_33_165.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_33_165.jpg, 0, 1, 0, 25.26863
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_33_314.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_33_314.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_33_314.jpg, -0.4434054, 1, 0, 26.51918
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_33_426.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_33_426.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_33_426.jpg, -0.7803851, 1, 0, 27.20012
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_33_567.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_33_567.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_33_567.jpg, -1, 1, 0, 27.89816
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_33_674.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_33_674.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_33_674.jpg, -1, 1, 0, 28.69114
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_33_805.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_33_805.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_33_805.jpg, -0.6103735, 1, 0, 29.89423
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_33_910.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_33_910.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_33_910.jpg, -0.2892058, 1, 0, 30.20114
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_34_026.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_34_026.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_34_026.jpg, 0, 0.7014073, 0, 30.11141
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_34_137.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_34_137.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_34_137.jpg, 0, 0.3206737, 0, 30.02969
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_34_251.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_34_251.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_34_251.jpg, 0.341136, 0, 0, 29.67512
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_34_365.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_34_365.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_34_365.jpg, 0.6842217, 0, 0, 29.01069
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_34_484.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_34_484.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_34_484.jpg, 1, 0, 0, 28.03671
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_34_598.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_34_598.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_34_598.jpg, 1, 0, 0, 27.26371
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_34_699.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_34_699.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_34_699.jpg, 0.6982711, 0, 0, 27.03265
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_34_809.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_34_809.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_34_809.jpg, 0.3666901, 0, 0, 26.80679
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_34_918.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_34_918.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_34_918.jpg, 0.04050966, 0, 0, 26.5297
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_35_029.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_35_029.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_35_029.jpg, 0, 0, 0, 26.19551
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_35_165.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_35_165.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_35_165.jpg, 0, 0, 0, 25.88599
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_35_280.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_35_280.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_35_280.jpg, 0, 0, 0, 25.5819
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_35_396.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_35_396.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_35_396.jpg, -0.3517488, 0, 0, 25.17964
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_35_503.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_35_503.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_35_503.jpg, -0.5499963, 0, 0, 24.67633
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_35_618.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_35_618.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_35_618.jpg, -0.1753392, 0, 0, 24.39017
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_35_728.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_35_728.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_35_728.jpg, 0, 0, 0, 24.07742
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_35_860.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_35_860.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_35_860.jpg, -0.3908658, 0, 0, 23.65097
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_35_964.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_35_964.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_35_964.jpg, -0.7078828, 0, 0, 23.21406
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_36_089.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_36_089.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_36_089.jpg, -0.3322521, 0, 0, 22.90981
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_36_195.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_36_195.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_36_195.jpg, -0.01462237, 0, 0, 22.68372
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_36_309.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_36_309.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_36_309.jpg, 0, 0, 0, 22.39659
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_36_421.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_36_421.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_36_421.jpg, 0, 0, 0, 22.16722
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_36_523.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_36_523.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_36_523.jpg, 0, 0, 0, 21.94399
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_36_623.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_36_623.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_36_623.jpg, 0, 0, 0, 21.72043
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_36_725.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_36_725.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_36_725.jpg, -0.304053, 0, 0, 21.41154
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_36_840.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_36_840.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_36_840.jpg, -0.6510099, 0, 0, 20.93979
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_36_955.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_36_955.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_36_955.jpg, -0.3074799, 0, 0, 20.70621
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_37_056.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_37_056.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_37_056.jpg, -0.002296533, 0, 0, 20.49206
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_37_159.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_37_159.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_37_159.jpg, 0, 0, 0, 20.27242
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_37_266.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_37_266.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_37_266.jpg, 0, 0.1348149, 0, 20.11595
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_37_370.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_37_370.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_37_370.jpg, 0, 0.4464411, 0, 20.54497
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_37_481.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_37_481.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_37_481.jpg, 0, 0.7836183, 0, 20.97191
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_37_597.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_37_597.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_37_597.jpg, 0, 1, 0, 22.19409
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_37_719.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_37_719.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_37_719.jpg, 0, 1, 0, 23.39194
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_37_833.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_37_833.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_37_833.jpg, 0, 1, 0, 24.56295
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_37_932.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_37_932.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_37_932.jpg, -0.3001674, 1, 0, 25.45741
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_38_055.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_38_055.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_38_055.jpg, -0.6659856, 1, 0, 26.28906
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_38_157.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_38_157.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_38_157.jpg, -0.3611778, 1, 0, 27.23541
C:\Users\abhinav.m\Desktop\Gate books\IMG\center_2021_04_15_17_47_38_272.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\left_2021_04_15_17_47_38_272.jpg, C:\Users\abhinav.m\Desktop\Gate books\IMG\right_2021_04_15_17_47_38_272.jpg, -0.01425901, 1, 0, 28.36308
